流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2006122754
","维思通致尿潴留两例报告
","
","例1女,30岁,工人。于2001年5月因精神病复发,第2次就诊于本院。躯体检查(-)。精神检查:神志清晰,定向良好,多疑,说单位领导整她,有人暗害她,怕别人害自己的爱人及孩子,感到有光射自己的眼睛,情感反应不协调。实验室检查:血、尿常规、肝功能及心电图均正常。诊断:精神分裂症。给维思通1mg/次,2次/d口服,第7日增量2mg/次,2次/d时,次日出现排尿困难,渐渐膀胱充盈,做腹部热敷仍不能排尿,给予导尿,停用维思通,改奋乃静治疗,未再发生尿潴留。[第一段]
","
","成年人;女(雌)性;人类
","张淑芝
","吉林省白城市洮南神经精神病医院, 137100
","R694.550.25;*R749.3;R971.4;R976
","四川精神卫生;2006;19(3):186
","1007-3256
","51-1457/R
","
","SF8
","
","
","吉林
","0
","20060830
","F
","四川精神卫生
","2006
","19
","3
","186
"
"2006118203
","巨细胞病毒感染致成人急性肝炎1例
","
","患者男性,34岁,山东单县人,工人,因“间断发热、乏力、纳差、肝功异常3月余”于2005年2月24日入院,患者2004年11月2日无明显诱因出现发热38－39℃,伴有畏寒、寒战.2004年11月11日出现最高体温40℃,伴左侧头痛及眼睛痛,在当地医院查肝功异常,ALT/AST 349/245 U/L,白细胞偏低(3.4×10^9/L),检查乙肝抗原抗体系列:抗-HBs阳性,余嗜肝病毒检查均阴性,B超提示脾大,行肺CT、结核菌素、肥达、外裴试验,排除结核、伤寒、出血热等,最后考虑诊断非嗜肝病毒性肝炎,保肝等治疗后,效果欠佳,肝功反复波动异常(ALT 96－500 U/L),体温波动于37.0－37.5℃.大小便正常,无皮肤瘙痒,无黑便及陶土样便.体重无明显下降。[第一段]
","
","成年人;男(雄)性;人类
","陈红梅;张文谨;罗生强;高峰;张海燕;蔡少平
","解放军第三○二医院11科,北京 100039
","*R714.251;R443.5;R459.7;R575.053.1;R575.1
","中华实验和临床病毒学杂志;2006;20(2):89
","1003-9279
","11-2866/R
","
","ZH4
","
","
","北京
","0
","20060830
","F
","中华实验和临床病毒学杂志
","2006
","20
","2
","89
"
"2006105845
","1例盖诺致角膜损伤病人的护理
","
","盖诺又称去甲长春花硷或长春瑞滨,是作用于细胞周期M期的植物类抗肿瘤药,其细胞毒作用明显,发疱性能强,所致的局部皮肤组织反应严重,常引起静脉炎。各种资料提示溅入眼睛时可引起角膜溃疡,但未见到相关报道。本例患者在配药时将少量药液喷溅导致右侧角膜损伤,经治疗和护理后痊愈,现报告如下:[第一段]
","
","人类
","罗丽红;张亚婷;曹兰芳
","西安交通大学医学院第一附属医院,陕西西安71006l
","*R473.73;R772.21;R779.1;R979.1;R979.19
","现代肿瘤医学;2006;14(5):插2
","1672-4992
","61-1415/R
","
","SK3
","
","
","陕西
","3
","20060730
","F
","现代肿瘤医学
","2006
","14
","5
","插2
"
"2006103593
","超声诊断非典型性永存原始玻璃体增生症1例
","
","患者男,5个月,足月顺产儿,无吸氧史。发现右眼过小,眼睛发白来诊。查体:右眼睑裂较左眼小,眼底镜观察:右眼角膜小,前房略浅,晶体后混浊,眼底窥不见。左眼正常。应用Logiq 5彩色多普勒超声诊断仪,探头频率7.5×14MHz,调整彩色多普勒血流显像(CDFI)的相关条件致敏感显示血流。超声所见:[第一段]
","
","男(雄)性;人类;婴儿, 新生
","韩舞群;陆亚君;何瑾;俞劲
","富阳市妇幼保健院,浙江省富阳市 311400
","*R445.1;R770.2
","中国超声医学杂志;2006;22(5):392
","1002-0101
","11-2110/R
","
","Z16
","
","
","浙江
","0
","20060730
","F
","中国超声医学杂志
","2006
","22
","5
","392
"
"2006099450
","双眼睫毛发现耻阴虱1例报告
","
","近年来有关耻阴虱(Pheholasoabis)的报道越来越多。患者多见于成年人,一般通过性接触传播。耻阴虱主要寄生在下身阴毛部位,也可寄生于头部,曾有报道在腋窝处。但寄生于眼睛睫毛部位实属罕见。本院发现1例。现报告如下。[第一段]
","
","成年人;人类
","谭湘黔
","贵州省榕江县人民医院, 557200
","*R757.2
","中国现代医药杂志;2006;8(4):27
","1672-9463
","11-5248/R
","
","Z112
","
","
","贵州
","0
","20060730
","F
","中国现代医药杂志
","2006
","8
","4
","27
"
"2006076205
","显微喉镜下CO2激光手术中几种眼睛保护措施的比较
","
","耳鼻咽喉科医师越来越多地在手术中使用激光。在显微喉镜下手术治疗声带良、恶性病变、声门下狭窄、双侧声带麻痹、会厌癌等各种病变的过程中,CO2激光体现出较高的运用价值。但激光装置是与手术显微镜连接的,由于激光从显微镜处至喉部的路程较长,显微镜方向的小幅调整常导致激光光束的大幅偏移,这样就很容易造成病人身体的其他部位如面部皮肤、眼睛等的灼伤,如激光接触到角膜可造成视力的不可逆损害。[第一段]
","
","对比研究;人类
","Bhattacharyya N;Richard C;陈泽宇(摘);陈兵(校)
","
","R45;R61;*R739.63;R779.101
","国际耳鼻咽喉头颈外科杂志;2006;30(1):69-70
","1673-4106
","11-5395/R
","
","G28
","
","
","
","0
","20060530
","F
","国际耳鼻咽喉头颈外科杂志
","2006
","30
","1
","69-70
"
"2006073348
","新型火箭推进剂硝酸羟胺的毒性、毒理及其医学防护研究进展
","Advances in study of toxicology of hydroxylammonium nitrate and medical protection against its poisoning
","硝酸羟胺(hydroxylammonium nitrate,HAN)是新一代液体火箭推进剂的主要成分,具有能量高、弹头初速高、易贮存和易操作等特点;但HAN可通过多种途径导致人体中毒,且中毒程度与其浓度及剂量呈正相关:可对人体肺脏、肝脏和血液等系统造成损伤。本文介绍了HAN的理化性质,综述了HAN经皮肤、眼睛、气溶胶以及饮食等途径染毒后的毒性、毒理学及其医学防护研究进展。
","病理学;毒理学;火箭推进剂;硝酸羟胺;医学防护
","
","陈建魁(1);王德文(2)
","(1)军事医学科学院附属医院,北京100071; (2)军事医学科学院放射与辐射医学研究所,北京 100850
","R916.3;R972.4
","军事医学科学院院刊;2006;30(1):95-97
","1000-5501
","11-1060/R
","
","J26
","
","
","北京
","0
","20060530
","AA
","军事医学科学院院刊
","2006
","30
","1
","95-97
"
"2006071936
","弓形体性脉络膜视网膜炎的非典型后果——巨大黄斑裂孔
","Giant Macular Hole as an Atypical Consequence of a Toxoplasmic Chorioretinitis
","弓形体病是免疫活性个性感染性视网膜炎的最常见病因,鼠弓形体的患病率在世界各地不尽相同。在美国,对其患病率的判断从20%到70%不等。在这些阳性人群中,只有1%残留在临床意义的脉络膜视网膜瘢痕。眼弓形体病往往是一种良性自限性病变。它也可以引起中心或全部的视力丧失。受影响的眼睛有近四分之一存在法定盲。[第一段]
","
","人类
","Pierre Blaise;Yvette Comhaire;Jean-Marie Rakic;冯云(译);赵光喜(校)
","
","R531.806;*R774.1;R774.110.6;R774.130.25
","美国医学会眼科杂志·中文版;2006;18(1):47-48
","1000-0348
","11-1747/R
","
","M01
","
","
","
","0
","20060530
","F
","美国医学会眼科杂志·中文版
","2006
","18
","1
","47-48
"
"2006061693
","癔-诈综合症1例
","
","男性,32岁,汉族,初小文化,务农,自幼性格暴躁,发起脾气来六亲不认。1996年外出打工以来经常诈骗,曾以欺骗手段先后与3名女青年非法同居,曾以各种假名住宿旅社,并多次骗取外地人钱财,被抓时他当场把眼睛一闭,牙齿一咬,倒地吐白沫,警察就不敢审查而蒙混过关。一次骗钱被人打时,就睡在地上吐白沫装病,别人就不再打他。从未到医院检查和治疗。2004年9月8日因杀死女友当场被抓,当时对事实供认不讳。批捕后,突然倒地,故于2004年10月对其进行司法精神医学鉴定。[第一段]
","人格障碍;性格;诈病;癔-诈综合症;癔症
","成年人;男(雄)性;人类
","魏海燕;刘小林
","武汉市精神卫生中心司法鉴定科,武汉 430022
","R442.8;*R749.99
","中国神经精神疾病杂志;2006;32(1):42
","1002-0152
","44-1213/R
","
","Z32
","
","
","湖北
","2
","20060530
","F
","中国神经精神疾病杂志
","2006
","32
","1
","42
"
"2006046953
","鼻窦手术致眼球麻痹1例
","
","病例介绍:患者,男,18岁,因鼻中隔偏曲及左侧鼻窦炎入院。在局麻下经鼻内窥镜行鼻中隔偏曲矫正及鼻窦开放术。术前应用非那根25mg,度冷丁50mR,术中用1%的卡因8ml加盐酸肾上腺素30mg黏膜麻醉,用2%利多卡因5ml加注射用水5ml局部注射。麻醉起效后先行鼻中隔偏曲矫正,后打开左侧副鼻窦。术毕用海绵压迫鼻腔止血。术中患者感觉头痛,但未诉说,术毕自述左侧眼睛视物不清,并伴有头痛恶心等症状。[第一段]
","
","男(雄)性;青少年;人类
","赵秀芳;王春燕
","威海市立医院,山东威海 264200
","*R656;R765.41;R765.7;R774.602.5
","现代医药卫生;2006;22(2):211
","1009-5519
","50-1129/R
","
","C03
","
","
","山东
","0
","20060430
","F
","现代医药卫生
","2006
","22
","2
","211
"
"2006027112
","严重眼表过氧乙酸烧伤治疗1例
","
","患者女,56岁,因右眼被过氧乙酸烧伤,眼肿,眼痛1个月,以“右眼化学性烧伤”收入院,患者1个月前不慎将纯过氧乙酸溅入右眼,感到眼睛肿痛,当时未及时处理,第2d到当地医院就诊,给予全身糖皮质激素和抗生素治疗,具体不详,其间转诊多家医院,自觉症状加重,遂为我院诊治。[第一段]
","
","女(雌)性;人类;中年人
","王旭;张华;张玉光;韩旭光;王峰
","济南市第二人民医院眼科, 250001
","R643.05;R771.05;*R979.7
","眼科研究;2006;24(1):73
","1003-0808
","41-1095/R
","
","J39
","
","
","山东
","0
","20060430
","F
","眼科研究
","2006
","24
","1
","73
"
"2006015404
","从眼睛读出你的血糖水平
","
","Lein Applied Dianostics,一家成立于2003年的英国伯克郡公司致力于提高糖尿病人生活质量,正在研制一种便携式光学传感器,通过利用低功率光照射眼睛测定糖尿病人的血糖水平。如果这项技术能够成功,用一个小型传感器对着眼睛轻轻一按就可以完成病人血糖水平的测量,整个过程只需要0.1s。这项技术的诱人之处在于不需要抽血,除了一节电池不需要别的消耗。[第一段]
","
","人类
","王晓峰(编译)
","
","R322.91;R446.112
","激光与光电子学进展;2006;43(2):76-77
","1006-4125
","31-1690
","
","GB1
","
","
","
","0
","20050430
","F
","激光与光电子学进展
","2006
","43
","2
","76-77
"
"2006010965
","从黑猩猩基因组研究谈其习性、智慧和命运
","
","一位从事黑猩猩研究的生物学家马克·豪泽(Marc D.Hauser)回忆说:“近年来,我有很多机会到非洲丛林黑猩猩自然栖息地和动物闶中与黑猩猩接触,并多次长时问地观察黑猩猩的生活和习性,其实,黑猩猩是一种优美可亲的动物一观察黑猩猩与人类以外其他的动物不一样,当黑猩猩的一对炯炯有神的眼睛与你的双目对视时,‘哇,好厉害!'你会觉得你的灵魂似乎受到触动而震颤:但紧接着你想与它交流些什么时,[第一段]
","
","动物
","赵忠孝(编译)
","
","R-332;R394
","世界科学;2006;(1):16-17
","1000-0968
","31-1403/N
","
","S74
","
","
","
","0
","20050430
","F
","世界科学
","2006
","
","1
","16-17
"
"2005807642
","中药冰片眼部用药的局部毒性研究
","Ocular toxicity of borneol in rabbits
","目的:研究冰片对家兔眼睛的毒性,为其安全用药与合理组方提供依据。方法:将16只家兔随机分为4组。其中1,2,3组左眼分别滴1,0.5,0.25g·L-1冰片滴眼液;第4组左眼滴空白溶剂作溶媒对照;同时各组右眼滴9g·L-1NaCl溶液作自身对照。各组每日滴眼4次,间隔2h,连续1个月。结果:肉眼及裂隙灯观察:仅高剂量组部分家兔滴眼后产生暂时闭目现象,给药后30min内恢复正常;无分泌物、球结膜无充血、角膜无水肿、前房无炎症及晶体无混浊等改变。光镜观察:角膜、视神经乳头及视神经等组织,均未见病理形态学损伤。透射电镜观察:各组角膜上皮细胞、内皮细胞、视网膜细胞、视神经细胞均未见病理形态学损伤。结论:使用1g·L-1以下浓度的冰片是安全的。
","冰片;毒性;眼部用药
","动物;兔
","吴纯洁;黄勤挽;齐红艺;郭平;侯世祥
","成都四川大学华西药学院 610041
","R-332;R28;R282.71;R322.91;R944.1;R988.1
","中国药学杂志;2005.11.22;40(22):1710-1713
","1001-2494
","11-2162/R
","
","ZD3
","
","四川省教育厅基金项目
","四川
","12
","20060430
","AA
","中国药学杂志
","2005.11.22
","40
","22
","1710-1713
"
"2005779122
","自制眼睛保护罩在神经外科昏迷病人中的应用
","
","目的:改善神经外科昏迷病人眼睛的护理措施,以减少角膜炎、角膜溃疡的发生率。方法:对100例昏迷病人随机分成2组,分别采用2种不同的护理措施对昏迷病人的眼睛进行保护并观察其疗效后采用统计学比较分析。结果:2组病人的并发症有非常显著性差异(P<0.01),自制眼睛保护罩可以减少角膜炎、角膜溃疡的发生。结论:使用自制眼睛保护罩可以减少并发症的发生,真正对昏迷病人的眼睛起到安全、有效的保护作用,而且制作简单,使用方便,值得在临床中推广应用。
","昏迷;角膜;神经外科;眼睛保护罩
","人类
","李连娣
","英德市人民医院 513000
","R256.24;R322.91;R651;R741.041
","现代护理;2005.09.16;11(18):1564
","1009-9689
","23-1489/R
","
","H44
","
","
","广东
","2
","20060330
","AA
","现代护理
","2005.09.16
","11
","18
","1564
"
"2005765100
","染料对人体健康和生态环境的危害
","Health Impacts of Typical Dyes and Pigments
","环保型染料已成为世界纺织品市场对染料的基本要求,其中不得使用可分解为有毒或引起过敏的物质。该文介绍了偶氮染料、蒽醌染料和三芳基甲烷染料和色素的毒性及潜在危害性。一些偶氮染料、蒽醌染料和三芳基甲烷染料具有致癌性,某些偶氮染料、蒽醌染料对皮肤有刺激性。某些非致癌的三芳基甲烷染料对眼睛有很大损伤,并对水环境有不利影响。
","健康效应;偶氮染料;三芳基甲烷;致癌性;蒽醌
","人类
","周琪;赵由才
","同济大学污染控制与资源化研究国家重点实验室 200092
","R195.1;R284.1;R348.4;R916.3
","环境与健康杂志;2005.05.20;22(3):229-231
","1001-5914
","12-1095/R
","
","H35
","
","国家自然科学基金资助项目 (20177014); 国家高技术研究发展计划(863计划)基金资助项目 (2002AA649070); 教育部博士点基金资助项目
","上海
","13
","20060330
","AA
","环境与健康杂志
","2005.05.20
","22
","3
","229-231
"
"2005706907
","色素失禁症15例临床研究
","Clinical study of 15 cases of incontinentia pigmenti
","目的:总结色素失禁症患儿临床特征,特别是皮肤、神经系统、眼部、基因改变的特点,提高对该病的认识。方法:对1994-2004年首都儿科研究所附属儿童医院收治的色素失禁症患儿15例进行临床多方面检查分析,并进行追踪随访,其中7例患儿接受基因检测。结果:15例患儿均有皮肤受累;神经系统受累10例:10例中发生癫痫5例,其中合并脑积水2例,均死亡,表现有智力发育落后6例;眼部受累6例:视神经萎缩2例,先天白内障1例,视网膜发育不良1例,斜视2例;接受基因检测的7例中5例的NEMO基因的共有序列NEMOΔ4-10缺失。结论:色素失禁症患儿皮肤改变显著,眼部及神经系统病变严重,应得到早期诊断治疗。
","基因;色素失禁症;神经系统;眼睛
","儿童;人类
","李莉;宋国维;徐放生;袁新宇;李晓雁;解湘陵;杜军保
","北京大学第一医院儿科 100034
","R322.8;R322.91;R394.2;R758.54
","中国实用儿科杂志;2005.08.25;20(8):472-474
","1005-2224
","21-1333/R
","
","S43
","
","
","北京
","8
","20051230
","AA
","中国实用儿科杂志
","2005.08.25
","20
","8
","472-474
"
"2005375680
","“视欣营养口嚼片”改善视力的试验研究
","
","目的:研究“视欣营养口嚼片”改善视力的功效。方法:选择裸眼远视力在≥0.1-≤0.8、近视力正常及眼屈光度在-1.0D以上、年龄在13-17岁的青少年为实验对象,采用双盲法随机将受试者分为试食组和对照组,试验组食用“视欣营养口嚼片”,对照组食用安慰剂。每次食用4片,每日分早、中、晚各食1次,试食试验周期为30天。除去中途因故终止的受试者外,实际试验组47例,对照组40例。30天后对受试者主观感觉、体格检查指标、血液生化指标、裸眼远视力、眼疲劳感及眼屈光度进行检测。结果:受试者连续食用“视欣营养口嚼片”30天后,试验组与试验前及与对照组比较,眼视力疲劳感消除明显(P<0.01),眼睛视力明显提高,视力平均增进0.2及以上者达68.4%(P<0.01),眼屈光度(-D)数明显降低,其降低-1.0D及以上者达63.7%(P<0.01),经统计学处理差异高度显著。结论:“视欣营养口嚼片”具有消除视力疲劳,改善和提高青少年视力作用。
","
","青少年;人类
","刘恒明;黄艳明;罗艳;胡军
","华中科技大学同济医学院附属同济医院眼科 430030
","R339.14
","中华临床医学研究杂志;2005.12.15;11(22):3195-3197
","
","
","
","Z252a;Z252b
","
","
","湖北
","4
","20060830
","AA
","中华临床医学研究杂志
","2005.12.15
","11
","22
","3195-3197
"
"2005366323
","以眼睛疼为主诉的不宁腿综合症1例
","
","
","
","人类
","葛昌渊;崔润姬;鲁文波
","延吉市延边脑科医院 133000
","R742.89
","中华临床医学研究杂志;2005.11.25;11(21):3172
","
","
","
","Z252a;Z252b
","
","
","吉林
","0
","20060830
","
","中华临床医学研究杂志
","2005.11.25
","11
","21
","3172
"
"2005340423
","经桡动脉途径行急性心肌梗死经皮冠脉介入的临床研究
","The Clinical Study of Transradial Access for Primary PCI in Acute Myocardial Infarction
","目的:观察经桡动脉途径行急性心肌梗死(AMI)经皮冠脉介入(Percutanous Cardiac Intervention,PCI)的临床疗效及可行性和安全性。方法:入选2002年12月至2004年11月确诊AMI96例行急诊冠脉造影和PCI(急性非ST段抬高性心肌梗死51例、急性前壁ST段抬高性心肌梗死26例、急性下后壁ST段抬高性心肌梗死19例)。Allen's试验阴性者入选。冠脉造影和PCI及支架后均立即拔除动脉鞘管。观察经桡动脉途径的成功率和并发症。患者出院随访1月,评估术侧桡动脉波动情况。结果:入选患者年龄为(59.3±15.2)岁,桡动脉穿刺成功率为100%(96/96例),冠脉造影和PCI成功率均为100%;冠造显示单支血管病变39例,双支血管病变36例,多支血管病变21例。梗死相关血管完全闭塞为57例,梗死相关血管狭窄90%-99%为39例。所有患者均行球囊扩张和支架植入。术后并发症:皮下淤斑面积大于5cm×5cm的发生率6%,假性动脉瘤、全身大出血、桡动脉栓塞、手静脉栓塞、手神经损伤、迷走反射的发生率均为0,穿刺部位皮肤发生荨麻疹20例(20%),一过性眼睛辨色能力下降1例(1%),与穿刺相关的死亡。结论:经桡动脉途径行急诊PCI是安全和可行的,且有显著优点,可在临床应大力推广和应用。
","经皮;心肌梗死;血管成形术;血管造影;桡动脉
","老年人;人类;中年人
","王明生;李明昌;王河;洪衡;王磊;杨光;肖毅;罗静;王红梅;谭丽玲;闫德春
","石景山医院心内科 100043
","R322.121;R542.220.5
","中国医药导刊;2005.05.15;7(3):164-165
","
","
","
","
","
","
","北京
","6
","20051130
","AA
","中国医药导刊
","2005.05.15
","7
","3
","164-165
"
"2005289911
","光照、心理早操结合西酞普兰对老年抑郁发作的干预效应
","Interventional efficacy of citalopram combined with shining and psychological morning exercise in the attack of depression in elderly people
","目的:研究应用光照、心理早操结合西酞普兰综合疗法对老年抑郁症治疗效果的优点。方法:2003-01/2004-02广东医学院附属医院心理科、老年病科住院的61例老年抑郁发作患者,随机分为两组:研究组31例,接受药物西酞普兰20mg/d治疗,还进行光照治疗。采用白炽灯照射,光源采用60W白炽灯,照射时,让患者坐在距离光源约45cm处,每间隔30s用眼睛很快地瞥一下光源,45min/次,2次/d,早、晚各1次。心理早操是通过医生护士与患者一起以集体活动形式与体操、太极拳配合的体育锻炼,锻炼过程中了解每位患者的心理状况,及时给予认知心理治疗。每天早晨锻炼1h。对照组30例,单用西酞普兰20mg/d治疗。应用Beck抑郁自评量表、汉密顿抑郁量表对两组治疗前、治疗2,4,8周(治疗结束)时的疗效进行评定;应用症状自评量表对两组治疗前、治疗结束、随访半年时的疗效进行评定。结果:治疗前,两组的Beck抑郁自评量表,汉密顿抑郁量表,症状自评量表各因子评分差异无显著性意义(P>0.05)。治疗2周后,研究组的Beck抑郁自评量表,汉密顿抑郁量表测分[(14.5±2.6)分, (20.8±3.1)分]明显低于对照组[(16.9±4.2)分,(26.8±4.2)分],差异有显著性意义(P<0.01)。治疗4周后,研究组、对照组抑郁症状明显改善,两组差异无显著性意义。治疗8周(结束)时,研究组的Beck抑郁自评量表,汉密顿抑郁量表测分[(5.9±3.8)分,(5.4±2.8)分]明显低于对照组[(9.2±4.4)分,(7.8±3.1)分],研究组症状自评量表的抑郁因子分[(1.40±0.38)分]明显低于对照组[(1.63±0.53)分]。随访半年时,研究组症状自评量表的焦虑、抑郁2个因子分[(1.36±0.41)分,(1.43±0.33)分]明显低于对照组[(1.76±0.82)分,(2.19±0.99)分],差异有显著性意义(P<0.05)。结论:治疗2,8周时,研究组的汉密顿抑郁量表,Beck抑郁自评量表,症状自评量表的抑郁因子分均明显低于对照组,抑郁症状明显改善,而治疗4周时两组在改善抑郁症状方面无差别。随访半年时,症状自评量表的焦虑和抑郁2个因子分均低于对照组。以上各项评分均说明光照、心理早操结合西酞普兰对老年抑郁症治疗的长期疗效好于单用西酞普兰。
","光刺激;老年;西酞普兰;心理疗法;抑郁症
","老年人;人类
","邹晓波;林志雄;林举达;律东;陈光敏
","湛江市广东医学院附属医院心理科 524001
","R749.410.5
","中国临床康复;2005.03.28;9(12):24-25
","1671-5926
","21-1470/R
","
","X49
","
","
","广东
","5
","20051030
","AA
","中国临床康复
","2005.03.28
","9
","12
","24-25
"
"2005282014
","巩膜环扎术对幼兔眼睛的影响
","The effects of scleral buckling on young rabbit eyes
","
","
","动物;兔
","Andrew A.Moshfeghi;Scott D.Pendergast;Michael K.Hartzer;Philip;J.Ferrone
","
","R-332;R779.6
","眼科新进展;2005.06.10;25(3):222
","1003-5141
","41-1105/R
","
","Y04
","
","
","
","0
","20051130
","
","眼科新进展
","2005.06.10
","25
","3
","222
"
"2005264828
","4例过氧乙酸中毒的急救护理
","
","2003年4月至6月急诊内科收治了4例过氧乙酸中毒者,其中3例是喷洒过氧乙酸作地面和空气消毒时通过呼吸道吸收中毒,另1例较重是皮肤接触后发生中毒,急救的关键是:(1)脱离中毒环境,用冷水冲洗污染处皮肤,更换污染衣服。(2)误入眼内者,可用生理盐水冲洗眼睛,时间为15分钟左右,及时滴眼药水以减轻眼睑水肿。(3)早期使用激素和抗过敏药物防止喉头水肿和肺水肿加重。(4)及时使用平喘药物控制咳喘,调节好滴速,协助患者采取半坐卧位,以减轻气促和呼吸困难的症状。(5)做好心理护理,消除病人恐惧心理。
","过氧乙酸;急救护理;中毒
","人类
","杨建春;吴俊;朱翠敏
","云南省第二人民医院 650021
","R459.7;R595.4
","中国护理杂志;2004.07.28;1(7):459-460
","1729-2190
","HK-2005/R
","
","ZG37
","
","
","云南
","1
","20051130
","AA
","中国护理杂志
","2004.07.28
","1
","7
","459-460
"
"2005239382
","1例眼眶绿色瘤患者的护理
","Nursing Care of One Case of Orbit Chloroma
","对1例确诊绿色瘤患者行2个疗程的化疗,提出护理时注意全身病情变化,加强眼睛保护,预防化疗后并发症对提高化疗期生活质量极为重要。
","护理;绿色瘤;眼眶, 颅内沟通性肿瘤
","人类
","杨雪梅;冯慧萍;冉敏;张蕾
","中国人民武装警察部队总医院血液科 100039
","R730.266.9;R733.7
","护理学杂志;2005.05.05;20(9):68-69
","1001-4152
","42-1154/R
","
","HA8
","
","
","北京
","5
","20050930
","AA
","护理学杂志
","2005.05.05
","20
","9
","68-69
"
"2005233465
","微量元素与人体眼睛及眼病
","Relationship between microelements in eyes and eyes disease
","眼睛是人体的光明使者,是高级发达结构复杂的器官。“眼观六路”是古代诗人对眼睛的写照。人体是元素组成的,微量元素是眼组织不可缺少的组成成分,眼组织内约含有10余种微量元素,共包括锌、铜、铁、硒、锰、磷、钙、镁等,体内元素的平衡会维持眼睛的正常功能,健康的眼睛会使人们感悟到世界的五彩滨纷和一片光明,一旦元素失衡,准会引起眼病,严重时可使双目失明,失明者顿感世界一片黑暗,晴无天日,度日艰难,苦海无边,终生痛苦。
","光明;黑暗;眼睛;元素
","人类
","文志高
","稷山人民医院风湿门诊部 043200
","R322.91;R348.1;R771.025;R977.9
","世界元素医学;2005.03.15;12(1):30-33
","1608-7798
","
","
","SJ12
","
","
","山西
","5
","20050930
","AA
","世界元素医学
","2005.03.15
","12
","1
","30-33
"
"2005190307
","中西医结合治疗眼部碱烧伤29例疗效观察
","
","目的:观察中西医结合治疗眼部碱烧伤的疗效。方法:将58例患者随机分为2组各29例,均予局部应用维生素C加生理盐水冲洗,结膜下注射维生素C,1%阿托品滴眼散瞳和红霉素眼膏内涂。在此基础上,治疗组加用中药治疗,对照组口服抗生素。结果:治疗组治愈率82%,对照组59%(P<0.05);治疗组平均治愈时间7.5d,对照组14.7d(P<0.05);治疗组视力恢复者占84%,对照组占65%(P<0.05)。结论:中西医结合治疗眼部碱烧伤,可提高治愈率,缩短治疗时间,恢复正常视力。
","辨证论治;碱烧伤;眼睛;中西医结合疗法
","人类
","乔勇;李慧琴;裴雪峰
","会宁县桃花山医院 730700
","R643.058;R779.105.8;R977.23
","现代中西医结合杂志;2005.05.20;14(10):1295
","1008-8849
","13-1283/R
","
","H31
","
","
","甘肃
","1
","20050730
","AA
","现代中西医结合杂志
","2005.05.20
","14
","10
","1295
"
"2005174293
","唇腭裂成年患者鼻唇外形评价方法的比较研究
","Comparison of three methods of assessment of cleft lip and nose deformity
","目的:本研究针对不同面部畸形程度的唇腭裂成年患者,应用全面相、眼部以下裁剪相和鼻唇区剪相评价鼻唇外形;比较三种评价方法的区别。方法:随机选取北京大学口腔医院唇腭裂治疗中心既往住院治疗患者30名,有不同面部畸形程度,取其正侧位标准相片,并裁剪成眼部以下的面相相片和仅有鼻唇面相的相片。评价者为口腔系本科学生,不熟悉唇腭裂治疗和此研究目的,共18名,三组面相由三组不同的评价者评价。患者和评价者的性别比例为1。将每一个患者三种正例位面相的鼻对称度、鼻外形、鼻突度、唇外形、红白唇缘、唇突度共6个变量进行5分评价,并分别将每个变量分和变量分总和进行统计比较。结果:应用三种方法评价时,6项评价指标总和在统计学意义上没有差别,但全面相对于鼻突度和鼻评价变量总和的评价与另外两种方法统计学意义上差别显著,后两种方法间无明显差别。结论:对唇腭裂患者的面相评价中,若要单独评价鼻唇区畸形程度,尽量选用眼部以下或鼻唇区裁剪相,以排除眼睛和其他面部特征对评价结果的影响。
","唇腭裂;面相;评价方法
","成年人;人类
","周治波;孙勇刚;罗奕
","北京大学口腔医学院 100081
","R782.21;R782.22
","现代口腔医学杂志;2005.03.19;19(2):139-141
","1003-7632
","13-1070/R
","
","XA3
","
","
","北京
","9
","20050730
","AA
","现代口腔医学杂志
","2005.03.19
","19
","2
","139-141
"
