流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2019144290
","改良角膜溃疡清创术结合药物治疗真菌性角膜溃疡疗效观察
","
","目的:探讨分析改良角膜溃疡清创术联合抗真菌药物治疗真菌性角膜溃疡的临床疗效。方法:选取98例真菌性角膜溃疡患者随机分为观察组和对照组,分别给予改良角膜溃疡清创术联合抗真菌药物治疗和仅采用抗真菌药物治疗,比较两组患者临床疗效、视力情况、临床症状改善时间和不良反应发生情况。结果:观察组患者的眼睛临床疗效总有效率为95.92%,较对照组的77.55%显著提高,治疗后观察组患者眼睛视力优于对照组,观察组患者眼睛溃疡愈合时间较对照组显著缩短,眼前指数、手动—光感比例较对照组显著增加,差异具有统计学意义(P<0.05),两组患者不良反应发生率比较差异无统计学意义(P>0.05)。结论:改良角膜溃疡清创术联合抗真菌药物治疗真菌性角膜溃疡可显著提高临床疗效,改善患者的视力,缩短临床症状缓解时间,安全性较高,值得推广。
","改良角膜溃疡清创术;抗真菌药物;真菌性角膜溃疡;临床疗效
","人类
","苏传松(1);刘陈霞(2)
","(1)湖北省公安县南平镇卫生院, 434318; (2)湖北省公安县二人民医院
","R687.36;R771.2;*R772.21;R978.5
","医学理论与实践;2018;31(23):3553-3555
","1001-7585
","13-1122/R
","
","YA7
","
","
","湖北
","5
","20190319
","AA
","医学理论与实践
","2018
","31
","23
","3553-3555
"
"2018447343
","过氧化氢低温等离子体灭菌技术在内窥镜器械中的应用效果研究
","
","目的:探讨过氧化氢低温等离子体灭菌器与2%戊二醛浸泡消毒在内窥镜器械中的应用效果。方法:选取2015年8月-2017年8月我院消毒供应室所消毒的416件腔镜器械为研究对象,将其随机分为对照组(采用2%戊二醛浸泡消毒)和观察组(采用过氧化氢低温等离子体灭茵)各208件,每件器械消毒次数为88次,每组各行210次消毒处理。其中腹腔镜106件(81次),尿道镜54件(57次),内窥镜48件(72次)。结果:过氧化氢低温等离子体灭茵合格率升高,只有个别器械有脱色、生锈现象,而对医护人员的呼吸道、皮肤、眼睛均无刺激,两组数据比较差异显著(P<0.05)。结论:过氧化氢低温等离子体灭菌技术和2%戊二醛浸泡消毒技术均能达到灭菌消毒的要求,但过氧化氢低温等离子体灭菌技术的灭菌效果优于2%戊二醛浸泡消毒灭菌法。
","过氧化氢低温等离子体;2%戊二醛;内窥镜;灭菌
","
","高清艳;王梅;范翔;唐翠芳;于涛;金香香
","甘肃省白银市中心医院供应室,甘肃白银 730913
","*R187;R443.5;R826.23;R916.3
","医药前沿;2018;8(18):48-50
","2095-1752
","13-1405/R
","
","Y24
","
","
","甘肃
","0
","20181230
","AA
","医药前沿
","2018
","8
","18
","48-50
"
"2018377322
","中西药联合护理干预治疗干眼症的临床效果观察
","
","目的:观察中西药联合护理干预治疗干眼症的临床效果。方法:将80例干眼症患者随机分为观察组和对照组各40例。对照组仅用人工泪液的传统西医方式进行治疗,观察组在此基础上,加用中药熏蒸联合护理干预治疗。治疗满8周时,对比观察2组患者视觉模拟评分(VAS)、滴人工泪液次数、眼睛不适症状总数及眼睛泪液指数。结果:治疗8周时,观察组VAS评分低于对照组,滴人工泪液次数及眼睛不适症状总数少于对照组,左眼泪液指数、右眼泪液指数及两眼泪液指数均高于对照组,差异均有统计学意义(P<0.05或P<0.01)。结论:在人工泪液治疗基础上,联合中药熏蒸及合理的护理干预对干眼症的治疗有独特疗效,可增强疗效,改善患者症状,且无明显不良反应发生,值得临床推广应用。
","中西药联合;干眼症;泪液指数
","人类
","郭琦;张玉芝
","解放军白求恩国际和平医院门诊部,石家庄市 050082
","R322.91;R349.29;R591.412;R777.34;R944.1;R988.1
","临床合理用药杂志;2018;11(10):99-101
","1674-3296
","13-1389/R
","
","L13
","
","
","河北
","0
","20181105
","AA
","临床合理用药杂志
","2018
","11
","10
","99-101
"
"2018340932
","不同波段UVR-B相干作用引起的白内障特点研究
","Study on the Characteristics of Cataract Caused by UVR-B Coherence in Different Bands
","目的:分析不同波段UVR-B相干作用引起的白内障特点。方法:选取6周龄大鼠40只作为研究对象,随机分为研究组和对照组,每组20只。两组大鼠均采用UVR-B辐射管照射,暴露一只眼。对照组大鼠暴露在UVR-B生物学剂量8 kJ/m2,UVR-B 300 nm,暴露70 min。研究组在300 nm UVR-B下暴露35min,剂量为4 kJ/m2,随后,一只眼睛在310 nm下暴露35min,剂量为42 kJ/m2。分别在暴露3d后和7d后处死。观察白内障特点,行超微结构检查,并测定ROS、ONL变化。结果:对照组大鼠出现皮质性白内障发生率高于研究组(P<0.05)。对照组近晶体赤道部出现环形灰白色混浊,1只小鼠还有核性混浊。观察组晶体赤道部出现较轻环形混浊。非暴露眼晶体透明。暴露3d后,对照组颞侧ROS与非暴露眼无明显差别。研究组出现明显水肿情况,内节盘膜略短。暴露1周,对照组颞侧与非暴露眼无明显差别,观察组水肿减轻,仍然可见。超微结构显示,研究组暴露1周颞侧ROS顶部逐渐恢复。研究组暴露1周后,ONL低于对照组(P<0.05)。研究组大鼠暴露1周后,ROS长度低于对照组(P<0.05)。结论: UVR-B波段300 nm下暴露容易出现白内障,生物学效果更强,不同波段UVR-bB均会引起核性白内障。
","白内障;UVR-B波段;生物学效应;视网膜视杆感受器细胞
","大鼠;小鼠
","赵剑峰;李燕;寸青;张扬;杨静晖;耿宇
","昆明医科大学第一附属医院眼科,云南省昆明市 650031
","R-05;R-332;R322.91;*R776.1
","中国全科医学;2017;20(B12):172-174
","1007-9572
","13-1222/R
","
","Z110
","
","国家自然科学基金(81560159); 云南省卫生科技计划项目基金(2016NS063)
","云南
","0
","20181105
","AA
","中国全科医学
","2017
","20
","B12
","172-174
"
"2018333708
","睑板腺按摩对睑板腺功能障碍性干眼的护理效果观察
","
","目的:观察睑板腺功能障碍性(MGD)干眼患者治疗中实施睑板腺按摩的临床效果。方法:将本院2017年1月-2017年10月收治的MGD干眼患者中,随机抽取100例进行分组研究,即甲组与乙组,各50例。甲组应用常规治疗,乙组在甲组基础上配合睑板腺按摩护理,比较两组的效果。结果:治疗前两组FLS评分、BUT、LMS评分对比无意义,P>0.05,治疗四周后两组均显著改善,但乙组改善的幅度优于甲组,比较有统计学意义,P< 0.05。结论:在MGD干眼患者治疗期间积极运用睑板腺按摩护理,能够获得显著的护理效果,改善患者眼睛功能,值得推广。
","睑板腺;功能障碍性;干眼;睑板腺按摩;护理效果
","人类
","王静(1);屈静(2);于清胜(3)
","(1)解放军第四医院五官科,青海西宁 810007; (2)解放军第四医院急诊科,青海西宁 810007; (3)解放军第四医院眼科,青海西宁 810007
","R322.91;*R473.77;R591.412;R777.34
","医药前沿;2018;8(9):113-114
","2095-1752
","13-1405/R
","
","Y24
","
","
","青海
","0
","20181105
","AA
","医药前沿
","2018
","8
","9
","113-114
"
"2018309755
","润燥灵汤治疗干燥综合征30例临床疗效观察
","
","目的:探讨润燥灵汤治疗干燥综合征(SS)的临床疗效。方法:选取符合诊断标准SS患者60例,随机分为治疗组和对照组,每组各30例。对照组予硫酸羟基氯喹及小剂量醋酸泼尼松口服,治疗组在对照组基础上加用润燥灵汤口服,每日一剂,治疗12周后进行疗效评价。结果:治疗组及对照组均有效,其中治疗组总有效率为83.33%,明显高于对照组70.00%,差异有统计学意义(P<0.05);治疗后两组患者眼睛干涩、口燥咽干、皮肤干燥、乏力、关节疼痛等症状,体征及唾液流量、Schirmer试验、CRP、ESR、Ig G、Ig A、Ig M等检查指标结果均显著优于治疗前,且治疗组疗效优于对照组,差异具有统计学意义(P<0.05)。结论:润燥灵汤能够明显改善干燥综合征患者的临床症状、体征及实验室指标。
","干燥综合征;解毒化瘀法;润燥灵汤;临床观察
","人类
","元晓龙;侯雷;曾苹;马武开
","贵阳中医学院第二临床医学院,贵州贵阳 550003
","R195.1;R242;*R259;R392.11;R593.22;R777.2;R781.71
","贵阳中医学院学报;2018;40(2):43-45,90
","1002-1108
","52-5011/G2
","
","G19
","
","贵州省高层次创新型人才“百”层次培养计划项目(项目编号:黔科合人才团队[2013]4033); 贵州省优秀青年科技人才培养专项课题[项目编号:黔科合人字(2013)50号]
","贵州
","0
","20181105
","AA
","贵阳中医学院学报
","2018
","40
","2
","43-45,90
"
"2018290527
","头孢呋辛钠对白内障患者复明术后眼内感染的预防作用及其对视力的影响
","
","目的:评价头孢呋辛钠对白内障患者复明术后眼内感染的预防作用及其对视力的影响。方法:选取2016年3月-2017年3月间收治的复明手术治疗的白内障患者70例资料,采用随机分组法原则,将其分为对照组和治疗组,每组35例;对照组患者给予常规治疗预防眼内感染,治疗组患者在对照组基础上术后给予头孢呋辛钠眼睛前房内注射给药预防眼内感染;比较两组患者术后给药后的眼内感染的发生率及不良反应发生率以及术后视力复明率的差异。结果:治疗组患者用药术后视力大于0.05和视力大于0.3的复明率高于对照组(P<0.05),术后眼内感染的发生率低于对照组(P<0.05)。结论:采用头孢呋辛钠预防白内障复明术后眼内感染的疗效较为显著,改善了其术后视力的复明,用药的安全性高。
","头孢呋辛钠;白内障;复明手术;预防眼内感染
","人类
","焦军杰;马萧萧;常昆;刘静;李晓鹏
","新乡医学院第三附属医院眼科,河南新乡 453003
","R339.14;R619.2;R771.2;*R969.3;R978.11
","抗感染药学;2018;15(1):102-104
","1672-7878
","32-1726/R
","
","KG1
","
","
","河南
","0
","20181105
","AA
","抗感染药学
","2018
","15
","1
","102-104
"
"2018286937
","黄芪多糖对急性高眼压大鼠眼压、视网膜、内外颗粒层、视神经纤维及caspase-3、视网膜神经节细胞凋亡影响随机平行对照研究
","Randomized Controlled Study of Effects of Astragalus Polysaccharides on IOP,Apoptosis of Retina,Particles,Optic Nerve Fibers and Caspase-3 and Retinal Ganglion Cells in Acute IOP Rats
","目的:观察黄芪多糖对急性高眼压大鼠眼压、视网膜、内外颗粒层、视神经纤维及caspase-3、视网膜神经节细胞凋亡影响。方法:使用随机平行对照方法,将50只SD大鼠按随机数字表法分为5组,空白对照组、模型组、黄芪多糖组(高、中、低剂量组),10只/组。实验1d灌胃干预,黄芪多糖组黄芪多糖500、1000、2000mg/kg,空白对照组及模型组等体积生理盐水,连续14d,每周称重一次并随体重调整给药剂量。参照Kawasaki等建模方法,实验15d,对模型组及黄芪多糖组水合氯醛麻醉后,氯霉素滴眼液冲洗眼睛,滴盐酸奥布卡因麻醉眼部,手术显微镜下穿刺大鼠眼部前房,抽取0.1mL房水后注射1mL甲基纤维素,连续5d,同时滴注氯霉素滴眼液预防感染。检测眼压稳定>22mm Hg后确定模型成立。实验20d,过量麻醉处死后迅速摘除眼球,抽部分玻璃体与房水并甲醛溶液等量置换,4%多聚甲醛固定,24h后流水冲洗,乙醇脱水,石蜡包埋,切片。HE染色、免疫组织化学染色及TUNEL。观测视网膜病理图像、眼压、视网膜、内外颗粒层及视神经纤维层厚度及caspase-3表达、视网膜神经节细胞凋亡。结果:实验第20d:黄芪多糖低剂量组视网膜组织结构清晰度提高,节细胞密集整齐,视网膜全层、视经纤维层及外颗粒层厚度均明显高于模型组。眼压、视网膜、内颗粒层、外颗粒层、视神经纤维模型组、黄芪多糖高、中、低剂量组均明显高于空白组(P<0.01),眼压黄芪多糖低中高各剂量组间呈量效递减(P<0.01),视网膜、内颗粒层、外颗粒层、视神经纤维呈量效递增(P<0.01)。caspase-3表达、视网膜节细胞凋亡率模型组、黄芪多糖高、中、低剂量组均明显高于空白组(P<0.01);黄芪多糖各剂量组均低于模型组(P<0.01),黄芪多糖各剂量组之间呈量效递减(P<0.01,P<0.05)。结论:黄芪多糖对急性高眼压大鼠视网膜损伤具有保护作用,与用药剂量相关。
","急性高眼压大鼠;黄芪多糖;雄性SPF级SD大鼠;视网膜;病理;眼压;内/外颗粒层;视神经纤维层厚度;caspase-3表达;视网膜神经节细胞凋亡;实验研究;随机平行对照研究
","大鼠;动物;对比研究
","王爱青(1);何媛(2)
","(1)洛阳市食品药品检验所812中药室,河南洛阳 471023; (2)郑州大学理学科,郑州 450000
","R-332;R284.1;R322.85;R329.25;R775
","实用中医内科杂志;2018;32(1):61-64
","1671-7813
","21-1187/R
","
","SB8
","
","河南省教育厅科学研究重点项目(15A360017)
","河南
","0
","20181105
","AA
","实用中医内科杂志
","2018
","32
","1
","61-64
"
"2018285205
","视知觉学习疗法联合规范化护理健康教育对学龄前屈光不正性弱视的效果
","
","目的:探讨在学龄前屈光不正性弱视儿童应用视知觉学习疗法联合规范化护理健康教育的临床效果。方法:选择2015年10月-2017年3月我院收治的90例(175眼)学龄前屈光不正性弱视儿童,随机分为对照组(45例,87眼)和观察组(45例,88眼)。两组均行视知觉学习疗法治疗,在此基础上给予对照组儿童及家长常规眼科健康,给予观察组儿童及家长规范化护理健康教育。比较两组治疗效果和患儿、家长治疗依从性。结果:观察组患儿在坚持眼睛遮盖、坚持弱视训练、科学用眼等方面的依从性显著优于对照组(P<0.05)。观察组家长在主动与医生沟通和交流、了解弱视知识、了解科学用眼知识等方面的依从性均显著优于对照组(P<0.05)。观察组和对照组治疗总有效率分别为92.05%和77.01%,差异具有统计学意义(P<0.05)。结论:视知觉学习疗法联合规范化护理健康教育能够显著改善学龄前屈光不正性弱视患儿及家长治疗依从性,提高临床疗效,值得推广应用。
","屈光不正性弱视;学龄前;视知觉学习;规范化护理健康教育;依从性
","儿童;儿童, 学龄前;人类
","周琦;丁琳
","新疆维吾尔自治区人民医院眼科,乌鲁木齐 830001
","R193;R339.145;R47;*R473;R777.44
","新疆医学;2017;47(12):1442-1444
","1001-5183
","65-1070/R
","
","XA2
","
","新疆维吾尔自治区人民医院卫生适宜推广技术(RMTG-201604)
","新疆
","0
","20181105
","AA
","新疆医学
","2017
","47
","12
","1442-1444
"
"2018282015
","复方托吡卡胺联合家庭护理对小儿假性近视的治疗效果评价
","
","目的:观察复方托吡卡胺联合家庭护理对小儿假性近视的治疗效果。方法:选取210例(240只眼睛)假性近视患儿,区组随机化法分为对照组和研究组,每组各105例,对照组给予复方托吡卡胺治疗,研究组在对照组基础上联合家庭护理疗法,比较两组治疗效果和不良反应发生情况。结果:研究组不良反应发生率为0,显著低于对照组的8.6%(9/105)(P<0.01);研究组总有效率为95.24%(100/105),显著高于对照组的72.38%(76/105)(P<0.01)。结论:复方托吡卡胺联合家庭护理治疗小儿假性近视临床疗效明显,可有效改善患儿的视力水平,减少出现真性近视的可能,且安全性高、无不良反应。
","复方托吡卡胺;家庭护理;小儿假性近视;治疗效果
","儿童;儿童, 学龄前;人类
","彭燕梅
","北京市怀柔区妇幼保健院,北京 101400
","R473.2;*R778.11;R971.92
","中国民康医学;2018;30(2):109-111
","1672-0369
","11-4917/R
","
","ZG11
","
","
","北京
","0
","20181105
","AA
","中国民康医学
","2018
","30
","2
","109-111
"
"2018230148
","电光性眼炎的临床特点及重组人表皮生长因子滴眼液的治疗效果分析
","Clinical features of electric ophthalmia and therapeutic effect of recombinant human epidermal growth factor eye drops
","目的:探究电光性眼炎的临床特点及重组人表皮生长因子(rhEGF)滴眼液的治疗效果。方法:将86例电光性眼炎患者随机分为治疗组和对照组,各43例。治疗组患者予以rhEGF滴眼液联合地卡因治疗,对照组患者予以红霉素眼膏联合地卡因治疗。分析86例患者的性别、年龄、致病原因、临床表现等临床特点;比较两组患者疗效及临床症状消失时间差异。结果:电光性眼炎患者以40岁以下的男性居多,多因电焊光烧伤致病,常见临床表现为结膜充血水肿、眼睛剧烈疼痛、畏光等。治疗组患者总有效率95.35%高于对照组81.40%,差异有统计学意义(P<0.05);结膜充血消失时间、跟睑水肿消失时间、疼痛消失时间、畏光消失时间(5.23±1.14)h、(6.37±1.28)h、(10.58±2.03)h、(12.42±2.35)h均短于对照组(6.85±1.26)h、(7.46±1.35)h、(12.36±2.17)h、(13.69±2.46)h,差异有统计学意义(P<0.05)。结论:电光性眼炎患者具有多发于中、年轻男性,以电焊光烧伤为主要致病原因的临床特点,常见症状有结膜充血水肿、眼睛剧烈疼痛、畏光等;rhEGF滴眼液可有效改善患者的临床症状,疗效明确且迅速。
","电光性眼炎;rhEGF;地卡因;红霉素
","成年人;儿童;男(雄)性;青少年;人类
","张平
","泰安市中心医院分院, 271000
","R276.7;R341;R944.1;R975;R977.1;R977.6;R988.1
","国际医药卫生导报;2018;24(3):403-406
","1007-1245
","44-1417/R
","
","GH10
","
","
","山东
","0
","20180806
","AA
","国际医药卫生导报
","2018
","24
","3
","403-406
"
"2018222298
","襁褓浴对NICU住院早产儿体温、行为反应和状态的影响
","
","目的:探讨襁褓浴(Swaddle Bathing)对NICU住院早产儿体温、行为和状态的影响。方法:前瞻性纳入2017年3-6月我院NICU住院早产儿60例,随机分为襁褓浴组和对照组。对照组早产儿进行常规裸浴;襁褓浴组早产儿在单层襁褓巾包裹下沐浴。2组早产儿沐浴部位、次序、持续时间和后续处理相同。比较2组早产儿沐浴前、后体温变化情况,观察沐浴过程中早产儿行为反应和状态。结果:襁褓浴组早产儿沐浴后10min体温下降幅度(0.2±0.3)℃较对照组低(0.6±0.4)℃,P<0.01;沐浴过程中襁褓浴组早产儿较对照组在烦躁或哭闹发生率[(8.6±12.5)% vs (20.5±15.1)%]、痛苦面容[(21.5±14.7)% vs (56.8±23.4)%]、肢体扭动[(24.9±17.2)% vs (57.3±28.6)%]、眼睛睁开[(16.5±22.9)% vs (38.6±26.5)%]等方面的发生率低;而在眼睛闭合[(82.1±26.4)% vs (63.8±24.8)%, P=0.008]和吮吸[(25.7±30.6)% vs (10.4±21.3)%, P=0.028]的状态发生率较对照组高。结论:襁褓浴对NICU早产儿体温、行为反应和状态的影响较小,所致应激程度较轻。
","襁褓浴;早产儿;体温;行为反应;状态
","人类
","陈宝霞;殷婷婷;田静
","厦门大学附属成功医院/解放军第174医院儿科,厦门 361000
","R197.5;R322.91;R443.5;R722;*R722.6
","东南国防医药;2018;20(1):83-85
","1672-271X
","32-1713/R
","
","N13
","
","厦门医学院教学研究专项课题(J2013-32-12)
","福建
","0
","20180806
","AA
","东南国防医药
","2018
","20
","1
","83-85
"
"2018164413
","前列腺电切模拟机在泌尿外科教学的应用研究
","
","目的:探讨前列腺电切模拟机在泌尿外科教学的应用研究,为临床教学提供科学依据。方法:选取2015年12月-2016年12月在该院泌尿科实习的36名学生为研究对象,随机分为对照组和观察组,每组18名,对照组采用传统的教学模式,观察组在外科教学中应用前列腺电切机进行,研究前列腺电切模拟机在泌尿外科教学的应用,为以后的临床实践教学提供参考。结果:经过不同方法教学后,观察组实习生对理论知识和前列腺电切除术操作技能的掌握程度好于对照组,采用模拟机对两组实习生的前列腺切除率、出血控制率及手术安全性进行客观评分,观察组实习生的评分好于对照组,两组结果差异有统计学意义;观察组实习生的肢体与眼睛的配合程度评分(7.8±1.36)分,视觉真实性评分(8.3±1.1)分,声音真实性评分(7.5±1.6)分,表明前列腺电切模拟机的应用效果较好。结论:前列腺电切模拟机在泌尿外科教学中的应用,不仅明显提高了前列腺电切手术的教学效果,还可以减少实习生手术的失误率,缩短学习时间,值得在临床教学中应用推广。
","前列腺电切模拟机;泌尿外科;临床教学;应用效果
","人类
","李春光
","长春市中医院总部外科,吉林长春 130052
","R192.3;R277.5;R322.64;R616.1;*R69;R730.56
","中国卫生产业;2017;14(32):75-76
","1672-5654
","11-5121/R
","
","ZG65
","
","
","吉林
","0
","20180621
","AA
","中国卫生产业
","2017
","14
","32
","75-76
"
"2018152805
","兰州市在校大学生视频时间及对相关健康问题的影响
","
","目的:了解兰州市在校大学生视频使用总时间对视频相关健康问题的影响,同时从使用视频总时间的角度,为视频终端综合征的防治提供基础数据。方法:于2015年3月25日至6月1日,采用分层整群随机抽样的方法,抽取兰州市9所高校大一至大三年级在校生各1个班,共对1 201名学生进行视频终端相关健康问题现状及使用视频总时间的调查。结果:兰州市9所高校在校大学生使用视频后产生的问题中,眼部不适感最为突出(86.68%),其次为作息时间(81.67%)、社交能力(71.08%)、除眼睛外的不适感(70.44%),且经过趋势性χ－2检验得出,视力模糊、眼花、异物感、头痛、手腕酸痛、腰痛、失眠、视频依赖、记忆力减退、学习效率降低、不能建立深厚稳定的人际关系的检出率均随视频使用总时间的增加而增加(趋势性χ－2值分别为7.968,5.171,8.476,9.334,5.805,6.609,8.649,16.868,24.065,7.555,3.954,P值均<0.05)。结论:在校大学生使用视频终端的总时间较多,且与多种健康问题相关。视频健康相关问题的健康教育中应将减少使用视频终端的总时间作为主要内容。
","视力,低;时间;健康教育;学生
","人类
","李倩倩;郭怡琼;靳利梅;胡继宏
","甘肃中医药大学公共卫生学院,兰州 730000
","R-05;R192;*R195;R322.91;R741
","中国学校卫生;2017;38(11):1709-1712
","1000-9817
","34-1092/R
","
","ZF3
","
","甘肃中医药大学科技学术创新基金项目
","甘肃
","0
","20180621
","AA
","中国学校卫生
","2017
","38
","11
","1709-1712
"
"2018130992
","联合用药对高眼压型POAG患者视盘参数及视网膜神经纤维层厚度的影响
","Effects of drug combination on optic disc parameters and retinal nerve fiber layer thickness of high intraocular pressure type POAG patients
","目的:研究噻吗洛尔与拉坦前列素联合应用对高眼压型原发性开角型青光眼(primaryopenangleglaucoma,POAG)患者视盘参数及视网膜神经纤维层厚度的影响,为临床研究提供指导。方法:将2013-11/2015-11期间于我院进行治疗的240例336眼高眼压型POAG患者按随机数字表法将患者分为两组,其中对照组120例170眼,观察组120例166眼。对照组患者仅采用拉坦前列素治疗,观察组则采用噻吗洛尔联合拉坦前列素进行治疗。观察治疗后3mo内患者治疗效果,测量患者视盘参数和视网膜神经纤维层厚度,随访关注1a内患者不良反应发生率。结果:观察组和对照组患者治疗后的改善率分别为97.6%和80.6%,观察组疗效明显优于对照组,两组比较差异有统计学意义(P<0.05);治疗后两组患者眼部盘沿面积、盘沿容积、视盘容积和水平杯盘直径比均有所升高,差异有统计学意义(P<0.05),其中观察组显著高于对照组,差异有统计学意义(P<0.05),而两组患者的垂直杯盘直径明显下降,差异有统计学意义(P<0.05),观察组显著低于对照组,差异具有统计学意义(P<0.05);两组患者治疗期间眼睛干涩、角膜浸润、结膜充血、视觉模糊等并发症发生率比较差异无统计学意义(P>0.05),1a内随访患者也无其他不良反应发生。结论:采用噻吗洛尔与拉坦前列素联合应用治疗高眼压型POAG患者,患者病情有明显好转,视力得到提高,其视盘参数和视网膜神经纤维层厚度也有所改善.
","POAG;视盘参数;视网膜神经纤维层厚度;噻吗洛尔;拉坦前列素
","人类
","姬明利(1);赵奎卿(2)
","(1)西安医学院第二附属医院眼科,陕西省西安市 710038; (2)延安大学附属医院眼科,陕西省延安市 716000
","R195.1;R322.91;R775
","国际眼科杂志;2017;17(12):2292-2295
","1672-5123
","61-1419/R
","
","M11
","
","
","陕西
","0
","20180428
","AA
","国际眼科杂志
","2017
","17
","12
","2292-2295
"
"2018127979
","中药颗粒剂联合中药面膜治疗结节型痤疮(Ⅲ－Ⅵ级)随机平行对照研究
","Randomized Parallel Controlled Study of Chinese Herbal Granules combined with Traditional Chinese Medicine Mask in the Treatment of Nodular Acne (Ⅲ －Ⅵ)
","目的:观察中药颗粒剂联合中药面膜治疗结节型痤疮(Ⅲ~Ⅵ级)疗效。方法:使用随机平行对照方法,将30例门诊患者按就诊顺序号简单随机分两组。对照组15例(1)中药颗粒(白花蛇舌草30g,当归、金银花各20g,连翘15g,蒲公英20g,紫花地丁、枇杷叶各15g,皂角刺、石膏各20g,黄柏、黄芪、夏枯草、玄参各15g),2次/d;(2)面部抗炎,0.9%氯化钠,无菌纱布湿敷10min,1次/周。治疗组15例外敷面膜:(1)泡沫洗面奶洁面后,嘱咐患者端坐,维生素B6注射液10mL,苯海拉明注射液10mL喷雾10min;(2)面部抗炎治疗具体操作同上;(3)中药面膜,半夏15g,艾蒿20g,冰片6g,研磨粉剂与水和蜂蜜混合贴敷,避开眼睛、眼睑、鼻孔及唇部;(4)保持15min后,温水洗去面膜,3次/周;中药颗粒治疗同对照组。连续治疗8周为1疗程。观测临床症状、皮损评估、不良反应。治疗1疗程,判定疗效。结果:治疗组痊愈6例,显效6例,有效2例,无效1例,总有效率93.33%;对照组痊愈3例,显效3例,有效3例,无效6例,总有效率60.00%;治疗组疗效优于对照组(P<0.05)。皮损评估治疗组优于对照组(P<0.05)。结论:中药颗粒剂联合中药面膜治疗结节型痤疮(Ⅲ~Ⅵ级),疗效满意,无严重不良反应,值得推广。
","结节型痤疮;肺风粉刺;Ⅲ－Ⅵ级;中药颗粒剂;中药面膜;皮损评估;中医药治疗;随机平行对照研究
","对比研究;人类
","韩昀驳;吴景东;顾炜
","辽宁中医药大学2011级中医美容方向,沈阳 110032
","R168;R212;R28;R758.733
","实用中医内科杂志;2017;31(10):11-13
","1671-7813
","21-1187/R
","
","SB8
","
","
","辽宁
","0
","20180428
","AA
","实用中医内科杂志
","2017
","31
","10
","11-13
"
